id,file,text
3002,./data/train/MKLS1/SI1545.WAV.wav,They did not know who they were or know their own worth.
3003,./data/train/MKLS1/SI2175.WAV.wav,Shivering
3004,./data/train/MKLS1/SI915.WAV.wav,Then again
3005,./data/train/MKLS1/SX105.WAV.wav,You must explicitly delete files.
3006,./data/train/MKLS1/SX15.WAV.wav,The museum hires musicians every evening.
3007,./data/train/MKLS1/SX195.WAV.wav,Would you allow acts of violence?
3008,./data/train/MKLS1/SX285.WAV.wav,Rich purchased several signed lithographs.
3009,./data/train/MKLS1/SX375.WAV.wav,Growing well-kept gardens is very time consuming.
3010,./data/train/MKLW0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3011,./data/train/MKLW0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3012,./data/train/MKLW0/SI1571.WAV.wav,Ice baths
3013,./data/train/MKLW0/SI1844.WAV.wav,Hello
3014,./data/train/MKLW0/SI2201.WAV.wav,Just let me die in peace.
3015,./data/train/MKLW0/SX131.WAV.wav,We plan to build a new beverage plant.
3016,./data/train/MKLW0/SX221.WAV.wav,Cory attacked the project with extra determination.
3017,./data/train/MKLW0/SX311.WAV.wav,My desires are simple: give me one informative paragraph on the subject.
3018,./data/train/MKLW0/SX401.WAV.wav,The taxicab broke down and caused a traffic jam.
3019,./data/train/MKLW0/SX41.WAV.wav,Etiquette mandates compliance with existing regulations.
3020,./data/train/MKRG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3021,./data/train/MKRG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3022,./data/train/MKRG0/SI1491.WAV.wav,He merely said
3023,./data/train/MKRG0/SI2121.WAV.wav,Another field had given him fame enough to satisfy any egotist.
3024,./data/train/MKRG0/SI861.WAV.wav,Latest models serve hot meals at reasonable prices
3025,./data/train/MKRG0/SX141.WAV.wav,Pledge to participate in Nevada's aquatic competition.
3026,./data/train/MKRG0/SX231.WAV.wav,I honor my mom.
3027,./data/train/MKRG0/SX31.WAV.wav,A good attitude is unbeatable.
3028,./data/train/MKRG0/SX411.WAV.wav,Butterscotch fudge goes well with vanilla ice cream.
3029,./data/train/MKRG0/SX51.WAV.wav,Ambidextrous pickpockets accomplish more.
3030,./data/train/MKXL0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3031,./data/train/MKXL0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3032,./data/train/MKXL0/SI1185.WAV.wav,His technique is genuinely masterful.
3033,./data/train/MKXL0/SI1815.WAV.wav,Mike was of legal age and presumed able to defend himself in the clinches.
3034,./data/train/MKXL0/SI1958.WAV.wav,His first glimpse of the ranch house across the brushy swells told him nothing.
3035,./data/train/MKXL0/SX105.WAV.wav,You must explicitly delete files.
3036,./data/train/MKXL0/SX15.WAV.wav,The museum hires musicians every evening.
3037,./data/train/MKXL0/SX195.WAV.wav,Would you allow acts of violence?
3038,./data/train/MKXL0/SX285.WAV.wav,Rich purchased several signed lithographs.
3039,./data/train/MKXL0/SX375.WAV.wav,Growing well-kept gardens is very time consuming.
3040,./data/train/MLBC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3041,./data/train/MLBC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3042,./data/train/MLBC0/SI1239.WAV.wav,Thus far the advances made have been almost entirely along functional lines.
3043,./data/train/MLBC0/SI1869.WAV.wav,He rode low on the mare's neck.
3044,./data/train/MLBC0/SI609.WAV.wav,The public is now armed with sophistication and numerous competing media.
3045,./data/train/MLBC0/SX159.WAV.wav,The government sought authorization of his citizenship.
3046,./data/train/MLBC0/SX249.WAV.wav,I ate every oyster on Nora's plate.
3047,./data/train/MLBC0/SX339.WAV.wav,Did Shawn catch that big goose without help?
3048,./data/train/MLBC0/SX429.WAV.wav,A toothpaste tube should be squeezed from the bottom.
3049,./data/train/MLBC0/SX69.WAV.wav,Eat your raisins outdoors on the porch steps.
3050,./data/train/MLEL0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3051,./data/train/MLEL0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3052,./data/train/MLEL0/SI1246.WAV.wav,He was
3053,./data/train/MLEL0/SI1876.WAV.wav,A voice spoke near-at-hand.
3054,./data/train/MLEL0/SI616.WAV.wav,He injected more vitality into the score than it has revealed in many years.
3055,./data/train/MLEL0/SX166.WAV.wav,Biologists use radioactive isotopes to study microorganisms.
3056,./data/train/MLEL0/SX256.WAV.wav,The irate actor stomped away idiotically.
3057,./data/train/MLEL0/SX346.WAV.wav,The barracuda recoiled from the serpent's poisonous fangs.
3058,./data/train/MLEL0/SX436.WAV.wav,Please sing just the club theme.
3059,./data/train/MLEL0/SX76.WAV.wav,Gently place Jim's foam sculpture in the box.
3060,./data/train/MLJC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3061,./data/train/MLJC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3062,./data/train/MLJC0/SI1225.WAV.wav,The tragic stage is a platform extending precariously between heaven and hell.
3063,./data/train/MLJC0/SI1855.WAV.wav,People never live forever.
3064,./data/train/MLJC0/SI595.WAV.wav,Their privations are almost beyond endurance.
3065,./data/train/MLJC0/SX145.WAV.wav,Too much curiosity can get you into trouble.
3066,./data/train/MLJC0/SX235.WAV.wav,I itemize all accounts in my agency.
3067,./data/train/MLJC0/SX325.WAV.wav,The full moon shone brightly that night.
3068,./data/train/MLJC0/SX415.WAV.wav,Move the garbage nearer to the large window.
3069,./data/train/MLJC0/SX55.WAV.wav,The lack of heat compounded the tenant's grievances.
3070,./data/train/MLJH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3071,./data/train/MLJH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3072,./data/train/MLJH0/SI1324.WAV.wav,It is a happy
3073,./data/train/MLJH0/SI1422.WAV.wav,There are many such competently anonymous performances among the earlier poems.
3074,./data/train/MLJH0/SI694.WAV.wav,The new birth is miraculous and mysterious.
3075,./data/train/MLJH0/SX154.WAV.wav,Orange juice tastes funny after toothpaste.
3076,./data/train/MLJH0/SX244.WAV.wav,Herb's birthday occurs frequently on Thanksgiving.
3077,./data/train/MLJH0/SX334.WAV.wav,Often you'll get back more than you put in.
3078,./data/train/MLJH0/SX424.WAV.wav,Top zinnias rarely have crooked stems.
3079,./data/train/MLJH0/SX64.WAV.wav,Regular attendance is seldom required.
3080,./data/train/MLNS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3081,./data/train/MLNS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3082,./data/train/MLNS0/SI1407.WAV.wav,Within a month
3083,./data/train/MLNS0/SI2037.WAV.wav,He crossed the next meadow and climbed a tree where the jungle trail resumed.
3084,./data/train/MLNS0/SI777.WAV.wav,Ease in any extra fullness evenly around.
3085,./data/train/MLNS0/SX147.WAV.wav,Correct execution of my instructions is crucial.
3086,./data/train/MLNS0/SX237.WAV.wav,The courier was a dwarf.
3087,./data/train/MLNS0/SX327.WAV.wav,Al received a joint appointment in the biology and the engineering departments.
3088,./data/train/MLNS0/SX417.WAV.wav,Valley Lodge yearly celebrates the first calf born.
3089,./data/train/MLNS0/SX57.WAV.wav,The prowler wore a ski mask for disguise.
3090,./data/train/MLSH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3091,./data/train/MLSH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3092,./data/train/MLSH0/SI1417.WAV.wav,There should be no reason to misinterpret or ignore the intent of this letter.
3093,./data/train/MLSH0/SI2047.WAV.wav,Stay right here where you are
3094,./data/train/MLSH0/SI787.WAV.wav,Feed pressure is also of major importance.
3095,./data/train/MLSH0/SX157.WAV.wav,Remove the splinter with a pair of tweezers.
3096,./data/train/MLSH0/SX247.WAV.wav,The cigarettes in the clay ashtray overflowed onto the oak table.
3097,./data/train/MLSH0/SX337.WAV.wav,Bob bandaged both wounds with the skill of a doctor.
3098,./data/train/MLSH0/SX427.WAV.wav,Every cab needs repainting often.
3099,./data/train/MLSH0/SX67.WAV.wav,Last year's gas shortage caused steep price increases.
3100,./data/train/MMAA0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3101,./data/train/MMAA0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3102,./data/train/MMAA0/SI1588.WAV.wav,To be passive
3103,./data/train/MMAA0/SI2105.WAV.wav,It gave her a lewd
3104,./data/train/MMAA0/SI845.WAV.wav,But to continue to divorce advanced students from reality is inexcusable.
3105,./data/train/MMAA0/SX125.WAV.wav,Westchester is a county in New York.
3106,./data/train/MMAA0/SX215.WAV.wav,The sermon emphasized the need for affirmative action.
3107,./data/train/MMAA0/SX305.WAV.wav,Cottage cheese with chives is delicious.
3108,./data/train/MMAA0/SX35.WAV.wav,Help celebrate your brother's success.
3109,./data/train/MMAA0/SX395.WAV.wav,I took her word for it
3110,./data/train/MMAB1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3111,./data/train/MMAB1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3112,./data/train/MMAB1/SI1494.WAV.wav,Hope to see you again.
3113,./data/train/MMAB1/SI2124.WAV.wav,The air smelled warmish and foul.
3114,./data/train/MMAB1/SI864.WAV.wav,The long and ever-increasing column of sportsmen is now moving into a new era.
3115,./data/train/MMAB1/SX144.WAV.wav,The willowy woman wore a muskrat coat.
3116,./data/train/MMAB1/SX234.WAV.wav,The paper boy bought two apples and three ices.
3117,./data/train/MMAB1/SX324.WAV.wav,The local drugstore was charged with illegally dispensing tranquilizers.
3118,./data/train/MMAB1/SX414.WAV.wav,Irish youngsters eat fresh kippers for breakfast.
3119,./data/train/MMAB1/SX54.WAV.wav,The eastern coast is a place for pure pleasure and excitement.
3120,./data/train/MMAG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3121,./data/train/MMAG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3122,./data/train/MMAG0/SI1126.WAV.wav,And let me add
3123,./data/train/MMAG0/SI1756.WAV.wav,Meanwhile
3124,./data/train/MMAG0/SI496.WAV.wav,They could walk
3125,./data/train/MMAG0/SX136.WAV.wav,Scientific progress comes from the development of new techniques.
3126,./data/train/MMAG0/SX226.WAV.wav,Steph could barely handle the psychological trauma.
3127,./data/train/MMAG0/SX316.WAV.wav,That dog chases cats mercilessly.
3128,./data/train/MMAG0/SX406.WAV.wav,There was a gigantic wasp next to Irving's big top hat.
3129,./data/train/MMAG0/SX46.WAV.wav,That pickpocket was caught red-handed.
3130,./data/train/MMAM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3131,./data/train/MMAM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3132,./data/train/MMAM0/SI1597.WAV.wav,The figure in the corner belched loudly
3133,./data/train/MMAM0/SI1668.WAV.wav,Oh
3134,./data/train/MMAM0/SI2227.WAV.wav,You're having a miserable time
3135,./data/train/MMAM0/SX157.WAV.wav,Remove the splinter with a pair of tweezers.
3136,./data/train/MMAM0/SX247.WAV.wav,The cigarettes in the clay ashtray overflowed onto the oak table.
3137,./data/train/MMAM0/SX337.WAV.wav,Bob bandaged both wounds with the skill of a doctor.
3138,./data/train/MMAM0/SX427.WAV.wav,Every cab needs repainting often.
3139,./data/train/MMAM0/SX67.WAV.wav,Last year's gas shortage caused steep price increases.
3140,./data/train/MMAR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3141,./data/train/MMAR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3142,./data/train/MMAR0/SI1336.WAV.wav,These were thought to represent regenerating fibers.
3143,./data/train/MMAR0/SI1966.WAV.wav,Although they drew light ground fire they saw no signs of activity.
3144,./data/train/MMAR0/SI706.WAV.wav,Pansies are gluttons.
3145,./data/train/MMAR0/SX166.WAV.wav,Biologists use radioactive isotopes to study microorganisms.
3146,./data/train/MMAR0/SX256.WAV.wav,The irate actor stomped away idiotically.
3147,./data/train/MMAR0/SX346.WAV.wav,The barracuda recoiled from the serpent's poisonous fangs.
3148,./data/train/MMAR0/SX436.WAV.wav,Please sing just the club theme.
3149,./data/train/MMAR0/SX76.WAV.wav,Gently place Jim's foam sculpture in the box.
3150,./data/train/MMBS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3151,./data/train/MMBS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3152,./data/train/MMBS0/SI1151.WAV.wav,For what do the utopians labor?
3153,./data/train/MMBS0/SI1781.WAV.wav,The shadow vanished.
3154,./data/train/MMBS0/SI521.WAV.wav,Traffic frequently has failed to measure up to engineers' rosy estimates.
3155,./data/train/MMBS0/SX161.WAV.wav,As a precaution
3156,./data/train/MMBS0/SX251.WAV.wav,We apply auditory modeling to computer speech recognition.
3157,./data/train/MMBS0/SX341.WAV.wav,The high security prison was surrounded by barbed wire.
3158,./data/train/MMBS0/SX431.WAV.wav,The fifth jar contains big
3159,./data/train/MMBS0/SX71.WAV.wav,Porcupines resemble sea urchins.
3160,./data/train/MMCC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3161,./data/train/MMCC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3162,./data/train/MMCC0/SI1338.WAV.wav,No antigen was detectable in certain dark spherical areas in most cells.
3163,./data/train/MMCC0/SI1968.WAV.wav,The opposing aircraft continued to come on.
3164,./data/train/MMCC0/SI708.WAV.wav,There is no dyeing or waxing or gassing needed.
3165,./data/train/MMCC0/SX168.WAV.wav,Who took the kayak down the bayou?
3166,./data/train/MMCC0/SX258.WAV.wav,The essay undeniably reflects our view ably.
3167,./data/train/MMCC0/SX348.WAV.wav,I'll have a scoop of that exotic purple and turquoise sherbet.
3168,./data/train/MMCC0/SX438.WAV.wav,Shell shock caused by shrapnel is sometimes cured through group therapy.
3169,./data/train/MMCC0/SX78.WAV.wav,Doctors prescribe drugs too freely.
3170,./data/train/MMDB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3171,./data/train/MMDB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3172,./data/train/MMDB0/SI1358.WAV.wav,But the information on the dynamics of population was often quite misleading.
3173,./data/train/MMDB0/SI1617.WAV.wav,Heat's bad for frostbite.
3174,./data/train/MMDB0/SI987.WAV.wav,For wasp stings onion juice
3175,./data/train/MMDB0/SX177.WAV.wav,Does Creole cooking use curry?
3176,./data/train/MMDB0/SX267.WAV.wav,Draw every outer line first
3177,./data/train/MMDB0/SX357.WAV.wav,The moisture in my eyes is from eyedrops
3178,./data/train/MMDB0/SX447.WAV.wav,First add milk to the shredded cheese.
3179,./data/train/MMDB0/SX87.WAV.wav,Primitive tribes have an upbeat attitude.
3180,./data/train/MMDG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3181,./data/train/MMDG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3182,./data/train/MMDG0/SI1780.WAV.wav,A monstrous shadow fell across the illuminated wall
3183,./data/train/MMDG0/SI2035.WAV.wav,He felt a good deal less shaky.
3184,./data/train/MMDG0/SI520.WAV.wav,Success
3185,./data/train/MMDG0/SX160.WAV.wav,As coauthors
3186,./data/train/MMDG0/SX250.WAV.wav,The Boston Ballet overcame their funding shortage.
3187,./data/train/MMDG0/SX340.WAV.wav,Ducks have webbed feet and colorful feathers.
3188,./data/train/MMDG0/SX430.WAV.wav,Those who are not purists used canned vegetables when making stew.
3189,./data/train/MMDG0/SX70.WAV.wav,Did you eat yet?
3190,./data/train/MMDM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3191,./data/train/MMDM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3192,./data/train/MMDM0/SI1311.WAV.wav,Soil redeposition is evaluated by washing clean swatches with the dirty ones.
3193,./data/train/MMDM0/SI1941.WAV.wav,We'll talk over at your office.
3194,./data/train/MMDM0/SI681.WAV.wav,Would such an act of refusal be useful?
3195,./data/train/MMDM0/SX141.WAV.wav,Pledge to participate in Nevada's aquatic competition.
3196,./data/train/MMDM0/SX231.WAV.wav,I honor my mom.
3197,./data/train/MMDM0/SX321.WAV.wav,The groundhog clearly saw his shadow
3198,./data/train/MMDM0/SX411.WAV.wav,Butterscotch fudge goes well with vanilla ice cream.
3199,./data/train/MMDM0/SX51.WAV.wav,Ambidextrous pickpockets accomplish more.
3200,./data/train/MMDM1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
3201,./data/train/MMDM1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
3202,./data/train/MMDM1/SI1650.WAV.wav,You see
3203,./data/train/MMDM1/SI2043.WAV.wav,Are you a thrower of flame
3204,./data/train/MMDM1/SI783.WAV.wav,You can build this vacation cottage yourself.
3205,./data/train/MMDM1/SX153.WAV.wav,Scholastic aptitude is judged by standardized tests.
3206,./data/train/MMDM1/SX243.WAV.wav,They all agree that the essay is barely intelligible.
3207,./data/train/MMDM1/SX333.WAV.wav,An adult male baboon's teeth are not suitable for eating shellfish.
3208,./data/train/MMDM1/SX423.WAV.wav,Smash lightbulbs and their cash value will diminish to nothing.
3209,./data/train/MMDM1/SX63.WAV.wav,Continental drift is a geological theory.
